time,volume,complete,o,h,l,c
2019-03-18 13:10:00+00:00,159,True,1.32441,1.32523,1.32441,1.32468
2019-03-18 13:20:00+00:00,240,True,1.32472,1.32474,1.32382,1.32439
2019-03-18 13:30:00+00:00,140,True,1.32435,1.32439,1.32389,1.32426
2019-03-18 13:40:00+00:00,357,True,1.32429,1.32438,1.32199,1.32274
2019-03-18 13:50:00+00:00,203,True,1.32271,1.32302,1.32247,1.32249
2019-03-18 14:00:00+00:00,177,True,1.32245,1.3232,1.32225,1.32298
2019-03-18 14:10:00+00:00,233,True,1.32301,1.32382,1.32253,1.32379
2019-03-18 14:20:00+00:00,153,True,1.32381,1.32431,1.3232,1.32402
2019-03-18 14:30:00+00:00,187,True,1.32407,1.32446,1.3235,1.32404
2019-03-18 14:40:00+00:00,196,True,1.32408,1.32494,1.32407,1.32447
2019-03-18 14:50:00+00:00,202,True,1.32441,1.32441,1.32356,1.32389
2019-03-18 15:00:00+00:00,317,True,1.32392,1.32396,1.32273,1.32385
2019-03-18 15:10:00+00:00,592,True,1.3238,1.32388,1.32111,1.3218
2019-03-18 15:20:00+00:00,516,True,1.32177,1.32293,1.32133,1.3223
2019-03-18 15:30:00+00:00,882,True,1.32226,1.32234,1.31898,1.31976
2019-03-18 15:40:00+00:00,1195,True,1.3197,1.32135,1.31829,1.32123
2019-03-18 15:50:00+00:00,507,True,1.32127,1.32181,1.32028,1.32181
2019-03-18 16:00:00+00:00,671,True,1.32186,1.32378,1.32153,1.32359
2019-03-18 16:10:00+00:00,349,True,1.32356,1.32356,1.32234,1.32271
2019-03-18 16:20:00+00:00,251,True,1.3227,1.32337,1.32234,1.32279
2019-03-18 16:30:00+00:00,181,True,1.32282,1.3233,1.32223,1.32245
2019-03-18 16:40:00+00:00,110,True,1.3224,1.32241,1.32204,1.3223
2019-03-18 16:50:00+00:00,124,True,1.32232,1.32285,1.32201,1.32265
2019-03-18 17:00:00+00:00,154,True,1.32261,1.32343,1.32209,1.32339
2019-03-18 17:10:00+00:00,96,True,1.32342,1.32361,1.32264,1.32276
2019-03-18 17:20:00+00:00,136,True,1.32278,1.32296,1.32186,1.3223
2019-03-18 17:30:00+00:00,83,True,1.32227,1.32235,1.32194,1.3223
2019-03-18 17:40:00+00:00,103,True,1.32232,1.3229,1.32218,1.32259
2019-03-18 17:50:00+00:00,101,True,1.32256,1.32354,1.32254,1.32323
2019-03-18 18:00:00+00:00,111,True,1.32319,1.32351,1.32289,1.323
2019-03-18 18:10:00+00:00,50,True,1.32297,1.32314,1.32255,1.32275
2019-03-18 18:20:00+00:00,30,True,1.3227,1.32304,1.32264,1.32279
2019-03-18 18:30:00+00:00,52,True,1.32277,1.32286,1.32241,1.32278
2019-03-18 18:40:00+00:00,63,True,1.32283,1.32325,1.32283,1.323
2019-03-18 18:50:00+00:00,328,True,1.32302,1.32546,1.32302,1.32525
2019-03-18 19:00:00+00:00,116,True,1.32528,1.32539,1.3246,1.32466
2019-03-18 19:10:00+00:00,107,True,1.32462,1.32491,1.32442,1.3249
2019-03-18 19:20:00+00:00,50,True,1.32495,1.32517,1.32469,1.32483
2019-03-18 19:30:00+00:00,28,True,1.32486,1.32501,1.32479,1.32496
2019-03-18 19:40:00+00:00,111,True,1.32499,1.32569,1.32485,1.32536
2019-03-18 19:50:00+00:00,93,True,1.32533,1.32586,1.32509,1.32582
2019-03-18 20:00:00+00:00,27,True,1.32577,1.32577,1.32531,1.32537
2019-03-18 20:10:00+00:00,30,True,1.32532,1.32542,1.32515,1.32521
2019-03-18 20:20:00+00:00,22,True,1.32519,1.3253,1.32516,1.32524
2019-03-18 20:30:00+00:00,20,True,1.3252,1.32527,1.32511,1.32523
2019-03-18 20:40:00+00:00,17,True,1.32526,1.32533,1.32519,1.3252
2019-03-18 20:50:00+00:00,25,True,1.32524,1.32531,1.32494,1.32513
2019-03-18 21:00:00+00:00,3,True,1.32505,1.32505,1.32499,1.32499
2019-03-18 21:10:00+00:00,21,True,1.32494,1.32509,1.32453,1.32509
2019-03-18 21:20:00+00:00,16,True,1.32504,1.32504,1.32468,1.32478
2019-03-18 21:30:00+00:00,1,True,1.32473,1.32473,1.32473,1.32473
